atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
32,0,single,2,25.9,肯泰罗（斗战种）,228,1,M-B,M-3,tauros-paldea-combat,0,0,32
32,0,single,0,15.9,肯泰罗（斗战种）,228,2,M-B,M-3,tauros-paldea-combat,0,2,32
32,32,single,2,9.5,肯泰罗（斗战种）,228,3,M-B,M-3,tauros-paldea-combat,0,0,0
32,2,single,0,6.4,肯泰罗（斗战种）,228,4,M-B,M-3,tauros-paldea-combat,0,0,32
32,0,single,32,6.4,肯泰罗（斗战种）,228,5,M-B,M-3,tauros-paldea-combat,0,0,2
32,32,single,0,4.9,肯泰罗（斗战种）,228,6,M-B,M-3,tauros-paldea-combat,0,2,0
32,0,single,0,4.0,肯泰罗（斗战种）,228,7,M-B,M-3,tauros-paldea-combat,0,0,32
32,0,single,0,2.9,肯泰罗（斗战种）,228,8,M-B,M-3,tauros-paldea-combat,0,32,2
32,32,single,0,2.5,肯泰罗（斗战种）,228,9,M-B,M-3,tauros-paldea-combat,0,0,2
32,10,single,0,2.4,肯泰罗（斗战种）,228,10,M-B,M-3,tauros-paldea-combat,0,0,24
32,0,single,2,18.1,南瓜怪人（小尺寸）,229,1,M-B,M-3,gourgeist-small,0,0,32
32,1,single,1,9.9,南瓜怪人（小尺寸）,229,2,M-B,M-3,gourgeist-small,0,0,32
32,0,single,0,8.7,南瓜怪人（小尺寸）,229,3,M-B,M-3,gourgeist-small,0,2,32
0,32,single,32,5.2,南瓜怪人（小尺寸）,229,4,M-B,M-3,gourgeist-small,0,2,0
0,32,single,2,3.7,南瓜怪人（小尺寸）,229,5,M-B,M-3,gourgeist-small,0,0,32
0,0,single,32,3.5,南瓜怪人（小尺寸）,229,6,M-B,M-3,gourgeist-small,0,32,0
0,0,single,31,3.4,南瓜怪人（小尺寸）,229,7,M-B,M-3,gourgeist-small,0,32,3
0,2,single,32,2.6,南瓜怪人（小尺寸）,229,8,M-B,M-3,gourgeist-small,0,0,32
2,32,single,32,2.5,南瓜怪人（小尺寸）,229,9,M-B,M-3,gourgeist-small,0,0,0
0,1,single,15,2.4,南瓜怪人（小尺寸）,229,10,M-B,M-3,gourgeist-small,0,18,32
0,0,single,2,40.7,飘浮泡泡,230,1,M-B,M-3,castform,32,0,32
0,2,single,0,7.6,飘浮泡泡,230,2,M-B,M-3,castform,32,0,32
0,1,single,32,6.9,飘浮泡泡,230,3,M-B,M-3,castform,32,1,0
0,8,single,21,3.9,飘浮泡泡,230,4,M-B,M-3,castform,5,0,32
0,0,single,0,3.7,飘浮泡泡,230,5,M-B,M-3,castform,32,0,32
0,0,single,30,3.6,飘浮泡泡,230,6,M-B,M-3,castform,32,0,4
0,0,single,32,3.4,飘浮泡泡,230,7,M-B,M-3,castform,0,32,2
0,0,single,0,3.2,飘浮泡泡,230,8,M-B,M-3,castform,0,0,0
0,13,single,0,3.0,飘浮泡泡,230,9,M-B,M-3,castform,30,0,23
0,14,single,32,2.6,飘浮泡泡,230,10,M-B,M-3,castform,5,0,15
0,32,single,32,14.3,南瓜怪人（特大尺寸）,231,1,M-B,M-3,gourgeist-super,0,2,0
32,0,single,2,10.6,南瓜怪人（特大尺寸）,231,2,M-B,M-3,gourgeist-super,0,0,32
32,1,single,1,8.3,南瓜怪人（特大尺寸）,231,3,M-B,M-3,gourgeist-super,0,0,32
0,32,single,32,4.0,南瓜怪人（特大尺寸）,231,4,M-B,M-3,gourgeist-super,0,0,0
0,0,single,32,3.7,南瓜怪人（特大尺寸）,231,5,M-B,M-3,gourgeist-super,0,15,19
0,2,single,32,3.5,南瓜怪人（特大尺寸）,231,6,M-B,M-3,gourgeist-super,0,32,0
32,0,single,0,3.2,南瓜怪人（特大尺寸）,231,7,M-B,M-3,gourgeist-super,0,2,32
0,3,single,32,2.9,南瓜怪人（特大尺寸）,231,8,M-B,M-3,gourgeist-super,0,31,0
32,2,single,0,2.7,南瓜怪人（特大尺寸）,231,9,M-B,M-3,gourgeist-super,0,0,32
0,32,single,2,2.3,南瓜怪人（特大尺寸）,231,10,M-B,M-3,gourgeist-super,0,32,0
32,0,single,2,32.3,投掷猴,232,1,M-B,M-3,passimian,0,0,32
32,2,single,32,9.1,投掷猴,232,2,M-B,M-3,passimian,0,0,0
32,2,single,0,7.7,投掷猴,232,3,M-B,M-3,passimian,0,0,32
32,0,single,32,5.9,投掷猴,232,4,M-B,M-3,passimian,0,0,2
2,32,single,32,5.8,投掷猴,232,5,M-B,M-3,passimian,0,0,0
32,0,single,0,5.4,投掷猴,232,6,M-B,M-3,passimian,0,2,32
0,4,single,0,4.0,投掷猴,232,7,M-B,M-3,passimian,32,30,0
32,0,single,0,3.7,投掷猴,232,8,M-B,M-3,passimian,0,32,2
32,0,single,32,2.5,投掷猴,232,9,M-B,M-3,passimian,0,2,0
32,32,single,2,2.2,投掷猴,232,10,M-B,M-3,passimian,0,0,0
0,0,single,2,28.9,爆香猿,233,1,M-B,M-3,simisear,32,0,32
0,2,single,0,9.5,爆香猿,233,2,M-B,M-3,simisear,32,0,32
32,0,single,2,8.9,爆香猿,233,3,M-B,M-3,simisear,0,0,32
0,19,single,2,6.6,爆香猿,233,4,M-B,M-3,simisear,32,0,13
0,7,single,0,5.5,爆香猿,233,5,M-B,M-3,simisear,32,0,27
32,0,single,1,3.6,爆香猿,233,6,M-B,M-3,simisear,0,1,32
2,0,single,0,2.9,爆香猿,233,7,M-B,M-3,simisear,32,0,32
0,0,single,0,2.7,爆香猿,233,8,M-B,M-3,simisear,32,2,32
0,32,single,31,2.2,爆香猿,233,9,M-B,M-3,simisear,0,1,0
0,1,single,1,2.0,爆香猿,233,10,M-B,M-3,simisear,32,0,32
32,0,single,2,14.4,步哨鼠,234,1,M-B,M-3,watchog,0,32,0
32,2,single,32,11.9,步哨鼠,234,2,M-B,M-3,watchog,0,0,0
0,32,single,32,8.7,步哨鼠,234,3,M-B,M-3,watchog,0,2,0
32,1,single,32,8.5,步哨鼠,234,4,M-B,M-3,watchog,0,1,0
6,0,single,25,5.5,步哨鼠,234,5,M-B,M-3,watchog,0,31,4
2,32,single,32,5.3,步哨鼠,234,6,M-B,M-3,watchog,0,0,0
0,0,single,2,5.2,步哨鼠,234,7,M-B,M-3,watchog,32,0,32
32,0,single,2,4.9,步哨鼠,234,8,M-B,M-3,watchog,0,0,32
32,0,single,0,4.9,步哨鼠,234,9,M-B,M-3,watchog,0,0,32
32,32,single,2,3.2,步哨鼠,234,10,M-B,M-3,watchog,0,0,0
0,0,single,2,23.0,花椰猿,235,1,M-B,M-3,simisage,32,0,32
32,0,single,2,17.8,花椰猿,235,2,M-B,M-3,simisage,0,0,32
32,1,single,1,5.9,花椰猿,235,3,M-B,M-3,simisage,0,0,32
0,7,single,2,5.7,花椰猿,235,4,M-B,M-3,simisage,25,0,32
0,0,single,18,5.2,花椰猿,235,5,M-B,M-3,simisage,32,0,16
32,2,single,0,5.0,花椰猿,235,6,M-B,M-3,simisage,0,0,32
0,0,single,0,5.0,花椰猿,235,7,M-B,M-3,simisage,32,2,32
0,0,single,15,4.6,花椰猿,235,8,M-B,M-3,simisage,32,0,19
32,0,single,0,3.7,花椰猿,235,9,M-B,M-3,simisage,2,0,32
0,1,single,1,3.0,花椰猿,235,10,M-B,M-3,simisage,32,0,32
