atk,def,format,hp,percentage,pokemon,pokemon_rank,rank,rule,season,slug,spa,spd,spe
9,8,double,32,9.3,南瓜怪人（小尺寸）,228,2,M-B,M-3,gourgeist-small,0,17,0
32,2,double,0,8.7,南瓜怪人（小尺寸）,228,3,M-B,M-3,gourgeist-small,0,0,32
32,2,double,0,5.9,南瓜怪人（小尺寸）,228,4,M-B,M-3,gourgeist-small,0,32,0
32,0,double,32,5.8,南瓜怪人（小尺寸）,228,5,M-B,M-3,gourgeist-small,0,2,0
1,16,double,32,5.5,南瓜怪人（小尺寸）,228,6,M-B,M-3,gourgeist-small,0,17,0
32,2,double,32,4.2,南瓜怪人（小尺寸）,228,7,M-B,M-3,gourgeist-small,0,0,0
0,32,double,32,3.5,南瓜怪人（小尺寸）,228,8,M-B,M-3,gourgeist-small,0,2,0
0,0,double,32,3.2,南瓜怪人（小尺寸）,228,9,M-B,M-3,gourgeist-small,0,32,2
32,0,double,0,3.1,南瓜怪人（小尺寸）,228,10,M-B,M-3,gourgeist-small,0,32,2
0,2,double,32,10.2,大剑鬼,229,1,M-B,M-3,samurott,0,32,0
0,0,double,2,10.1,大剑鬼,229,2,M-B,M-3,samurott,32,32,0
0,7,double,0,7.7,大剑鬼,229,3,M-B,M-3,samurott,32,25,2
0,2,double,0,6.7,大剑鬼,229,4,M-B,M-3,samurott,32,0,32
0,0,double,32,5.8,大剑鬼,229,5,M-B,M-3,samurott,32,2,0
32,2,double,32,4.6,大剑鬼,229,6,M-B,M-3,samurott,0,0,0
0,0,double,2,4.0,大剑鬼,229,7,M-B,M-3,samurott,32,0,32
0,32,double,0,3.9,大剑鬼,229,8,M-B,M-3,samurott,32,2,0
0,0,double,13,3.9,大剑鬼,229,9,M-B,M-3,samurott,32,0,21
0,0,double,0,3.8,大剑鬼,229,10,M-B,M-3,samurott,21,15,30
22,0,double,32,13.1,南瓜怪人（特大尺寸）,230,1,M-B,M-3,gourgeist-super,0,0,12
32,0,double,1,11.9,南瓜怪人（特大尺寸）,230,2,M-B,M-3,gourgeist-super,0,1,32
32,28,double,5,8.9,南瓜怪人（特大尺寸）,230,3,M-B,M-3,gourgeist-super,0,0,1
32,2,double,0,7.2,南瓜怪人（特大尺寸）,230,4,M-B,M-3,gourgeist-super,0,0,32
0,0,double,32,6.2,南瓜怪人（特大尺寸）,230,5,M-B,M-3,gourgeist-super,0,2,32
32,2,double,0,6.0,南瓜怪人（特大尺寸）,230,6,M-B,M-3,gourgeist-super,0,32,0
32,0,double,0,5.1,南瓜怪人（特大尺寸）,230,7,M-B,M-3,gourgeist-super,0,2,32
15,0,double,10,4.7,南瓜怪人（特大尺寸）,230,8,M-B,M-3,gourgeist-super,0,10,31
0,23,double,32,4.7,南瓜怪人（特大尺寸）,230,9,M-B,M-3,gourgeist-super,0,0,11
25,0,double,16,3.9,南瓜怪人（特大尺寸）,230,10,M-B,M-3,gourgeist-super,0,2,23
0,24,double,16,9.2,泥巴鱼（伽勒尔）,231,1,M-B,M-3,stunfisk-galar,0,26,0
0,0,double,32,9.0,泥巴鱼（伽勒尔）,231,2,M-B,M-3,stunfisk-galar,32,2,0
0,32,double,32,7.8,泥巴鱼（伽勒尔）,231,3,M-B,M-3,stunfisk-galar,0,0,0
32,32,double,0,7.4,泥巴鱼（伽勒尔）,231,4,M-B,M-3,stunfisk-galar,0,2,0
0,32,double,0,6.4,泥巴鱼（伽勒尔）,231,5,M-B,M-3,stunfisk-galar,0,32,0
0,2,double,32,4.9,泥巴鱼（伽勒尔）,231,6,M-B,M-3,stunfisk-galar,0,32,0
32,2,double,0,4.8,泥巴鱼（伽勒尔）,231,7,M-B,M-3,stunfisk-galar,0,32,0
32,2,double,32,4.8,泥巴鱼（伽勒尔）,231,8,M-B,M-3,stunfisk-galar,0,0,0
32,0,double,2,4.4,泥巴鱼（伽勒尔）,231,9,M-B,M-3,stunfisk-galar,0,32,0
0,0,double,24,3.8,泥巴鱼（伽勒尔）,231,10,M-B,M-3,stunfisk-galar,32,10,0
0,2,double,32,18.3,南瓜怪人（大尺寸）,232,1,M-B,M-3,gourgeist-large,0,32,0
32,0,double,2,18.1,南瓜怪人（大尺寸）,232,2,M-B,M-3,gourgeist-large,0,0,32
0,32,double,31,12.0,南瓜怪人（大尺寸）,232,3,M-B,M-3,gourgeist-large,0,2,1
32,2,double,32,9.1,南瓜怪人（大尺寸）,232,4,M-B,M-3,gourgeist-large,0,0,0
0,0,double,32,4.9,南瓜怪人（大尺寸）,232,5,M-B,M-3,gourgeist-large,0,32,0
32,32,double,2,4.0,南瓜怪人（大尺寸）,232,6,M-B,M-3,gourgeist-large,0,0,0
32,0,double,2,3.1,南瓜怪人（大尺寸）,232,7,M-B,M-3,gourgeist-large,0,32,0
6,8,double,32,3.1,南瓜怪人（大尺寸）,232,8,M-B,M-3,gourgeist-large,0,20,0
32,0,double,32,2.5,南瓜怪人（大尺寸）,232,9,M-B,M-3,gourgeist-large,0,2,0
32,32,double,0,2.4,南瓜怪人（大尺寸）,232,10,M-B,M-3,gourgeist-large,0,0,2
32,0,double,2,30.1,花椰猿,233,1,M-B,M-3,simisage,0,0,32
0,1,double,1,15.0,花椰猿,233,2,M-B,M-3,simisage,0,32,32
0,0,double,0,8.1,花椰猿,233,3,M-B,M-3,simisage,32,2,32
0,0,double,0,7.1,花椰猿,233,4,M-B,M-3,simisage,32,32,2
32,2,double,0,5.7,花椰猿,233,5,M-B,M-3,simisage,0,0,32
32,0,double,0,5.1,花椰猿,233,6,M-B,M-3,simisage,0,2,32
0,0,double,2,4.1,花椰猿,233,7,M-B,M-3,simisage,32,0,32
14,32,double,11,3.1,花椰猿,233,8,M-B,M-3,simisage,0,0,9
32,0,double,14,3.0,花椰猿,233,9,M-B,M-3,simisage,0,0,20
0,5,double,0,2.6,花椰猿,233,10,M-B,M-3,simisage,32,6,23
0,0,double,2,31.4,爆香猿,234,1,M-B,M-3,simisear,32,0,32
0,0,double,1,16.7,爆香猿,234,2,M-B,M-3,simisear,32,1,32
0,0,double,0,13.5,爆香猿,234,3,M-B,M-3,simisear,32,2,32
32,2,double,0,7.2,爆香猿,234,4,M-B,M-3,simisear,0,0,32
32,1,double,1,5.2,爆香猿,234,5,M-B,M-3,simisear,0,0,32
32,0,double,2,4.1,爆香猿,234,6,M-B,M-3,simisear,0,0,32
32,6,double,6,3.4,爆香猿,234,7,M-B,M-3,simisear,0,6,16
0,0,double,32,2.9,爆香猿,234,8,M-B,M-3,simisear,17,5,12
4,9,double,10,2.7,爆香猿,234,9,M-B,M-3,simisear,19,21,3
0,2,double,32,2.3,爆香猿,234,10,M-B,M-3,simisear,32,0,0
2,32,double,32,38.2,步哨鼠,235,1,M-B,M-3,watchog,0,0,0
32,32,double,0,12.1,步哨鼠,235,2,M-B,M-3,watchog,0,0,2
0,15,double,0,9.5,步哨鼠,235,3,M-B,M-3,watchog,0,19,32
0,31,double,32,7.5,步哨鼠,235,4,M-B,M-3,watchog,0,3,0
32,10,double,0,5.5,步哨鼠,235,5,M-B,M-3,watchog,0,9,15
32,0,double,32,4.9,步哨鼠,235,6,M-B,M-3,watchog,0,2,0
32,2,double,32,4.0,步哨鼠,235,7,M-B,M-3,watchog,0,0,0
32,7,double,0,3.4,步哨鼠,235,8,M-B,M-3,watchog,0,7,20
32,32,double,2,2.6,步哨鼠,235,9,M-B,M-3,watchog,0,0,0
0,0,double,2,1.7,步哨鼠,235,10,M-B,M-3,watchog,32,0,32
